MSRDT,MSRSTE_NM,NO2,O3,CO,SO2,PM10,PM25
2025-03-06 23:00:00,동대문구,0.015,0.0462,0.5,0.0024,65.0,43.0
2025-03-06 23:00:00,은평구,0.0166,0.0368,0.72,0.0033,66.0,40.0
2025-03-06 23:00:00,금천구,0.0258,0.0398,0.49,0.0031,58.0,39.0
2025-03-06 23:00:00,성동구,0.0213,0.0423,0.5,0.0028,57.0,37.0
2025-03-06 23:00:00,강동구,0.0244,0.0428,0.71,0.0036,68.0,52.0
2025-03-06 23:00:00,도봉구,0.0148,0.0554,0.5,0.0043,61.0,38.0
2025-03-06 23:00:00,종로구,0.0161,0.0505,0.52,0.0028,67.0,49.0
2025-03-06 23:00:00,중랑구,0.0248,0.0357,0.53,0.0032,59.0,45.0
2025-03-06 23:00:00,영등포구,0.0157,0.0506,0.46,0.003,57.0,39.0
2025-03-06 23:00:00,동작구,0.0172,0.0521,0.46,0.0029,65.0,45.0
2025-03-06 23:00:00,광진구,0.0208,0.0491,0.57,0.0034,58.0,39.0
2025-03-06 23:00:00,양천구,0.0316,0.0346,0.55,0.0036,60.0,46.0
2025-03-06 23:00:00,마포구,0.0241,0.0407,0.5,0.003,59.0,41.0
2025-03-06 23:00:00,송파구,0.0248,0.0372,0.52,0.0031,59.0,39.0
2025-03-06 23:00:00,강서구,0.0322,0.0321,0.5,0.0041,63.0,40.0
2025-03-06 23:00:00,구로구,0.0147,0.0395,0.42,0.0032,66.0,44.0
2025-03-06 23:00:00,노원구,0.0114,0.0519,0.44,0.0028,72.0,51.0
2025-03-06 23:00:00,서대문구,0.0143,0.0492,0.65,0.0045,62.0,39.0
2025-03-06 23:00:00,관악구,0.0211,0.043,0.53,0.0029,61.0,45.0
2025-03-06 23:00:00,용산구,0.0247,0.0337,0.6,0.0031,60.0,41.0
2025-03-06 23:00:00,성북구,0.0259,0.036,0.73,0.0036,59.0,37.0
2025-03-06 23:00:00,강북구,0.0133,0.0527,0.45,0.003,68.0,48.0
2025-03-06 23:00:00,서초구,0.0094,0.0497,0.41,0.0028,69.0,42.0
2025-03-06 23:00:00,강남구,0.0207,0.0392,0.51,0.0027,56.0,40.0
2025-03-06 23:00:00,중구,0.0159,0.0422,0.49,0.0031,62.0,47.0
2025-03-06 22:00:00,강서구,0.0211,0.0431,0.46,0.0031,59.0,37.0
2025-03-06 22:00:00,동대문구,0.0148,0.0477,0.49,0.0027,64.0,40.0
2025-03-06 22:00:00,양천구,0.0324,0.0343,0.54,0.0032,57.0,43.0
2025-03-06 22:00:00,광진구,0.0171,0.0539,0.52,0.0035,58.0,40.0
2025-03-06 22:00:00,강남구,0.0194,0.0406,0.49,0.0029,57.0,36.0
2025-03-06 22:00:00,서대문구,0.0136,0.0526,0.56,0.004,61.0,37.0
2025-03-06 22:00:00,중구,0.0152,0.0453,0.51,0.0032,56.0,44.0
2025-03-06 22:00:00,노원구,0.0132,0.0503,0.45,0.0029,70.0,48.0
2025-03-06 22:00:00,중랑구,0.0191,0.0418,0.49,0.0038,60.0,45.0
2025-03-06 22:00:00,성동구,0.0189,0.0453,0.48,0.003,50.0,35.0
2025-03-06 22:00:00,강동구,0.0175,0.0506,0.66,0.0035,64.0,46.0
2025-03-06 22:00:00,종로구,0.0169,0.0507,0.53,0.0028,64.0,49.0
2025-03-06 22:00:00,서초구,0.008,0.0527,0.4,0.0028,70.0,33.0
2025-03-06 22:00:00,금천구,0.0246,0.0407,0.48,0.0034,55.0,38.0
2025-03-06 22:00:00,은평구,0.0164,0.0386,0.71,0.0033,61.0,37.0
2025-03-06 22:00:00,강북구,0.0097,0.0582,0.42,0.0032,66.0,46.0
2025-03-06 22:00:00,성북구,0.0253,0.0375,0.71,0.0035,57.0,37.0
2025-03-06 22:00:00,용산구,0.023,0.0358,0.55,0.0035,55.0,36.0
2025-03-06 22:00:00,마포구,0.0219,0.0436,0.48,0.0029,54.0,37.0
2025-03-06 22:00:00,구로구,0.014,0.0405,0.4,0.0031,73.0,42.0
2025-03-06 22:00:00,동작구,0.0168,0.053,0.45,0.0025,62.0,41.0
2025-03-06 22:00:00,영등포구,0.016,0.0509,0.46,0.0027,53.0,37.0
2025-03-06 22:00:00,관악구,0.018,0.0451,0.5,0.0028,59.0,43.0
2025-03-06 22:00:00,도봉구,0.0103,0.0606,0.49,0.004,61.0,37.0
2025-03-06 22:00:00,송파구,0.0222,0.0406,0.48,0.0027,56.0,39.0
2025-03-06 21:00:00,동대문구,0.0137,0.0506,0.45,0.0024,60.0,37.0
2025-03-06 21:00:00,성북구,0.0174,0.0463,0.66,0.0036,60.0,33.0
2025-03-06 21:00:00,도봉구,0.0098,0.0628,0.48,0.0041,61.0,41.0
2025-03-06 21:00:00,중랑구,0.0206,0.0412,0.52,0.0033,57.0,43.0
2025-03-06 21:00:00,광진구,0.0151,0.0562,0.5,0.0035,54.0,39.0
2025-03-06 21:00:00,마포구,0.0207,0.0444,0.42,0.0028,50.0,38.0
2025-03-06 21:00:00,서대문구,0.015,0.0518,0.53,0.0039,58.0,33.0
2025-03-06 21:00:00,관악구,0.0232,0.0397,0.53,0.0026,62.0,47.0
2025-03-06 21:00:00,용산구,0.0186,0.0402,0.5,0.0032,53.0,36.0
2025-03-06 21:00:00,동작구,0.0265,0.0423,0.48,0.0028,60.0,39.0
2025-03-06 21:00:00,종로구,0.0168,0.0517,0.46,0.0027,60.0,47.0
2025-03-06 21:00:00,강서구,0.0182,0.0456,0.43,0.003,57.0,31.0
2025-03-06 21:00:00,강남구,0.0158,0.0448,0.45,0.0027,55.0,37.0
2025-03-06 21:00:00,성동구,0.0172,0.0461,0.46,0.0034,53.0,33.0
2025-03-06 21:00:00,구로구,0.0143,0.0399,0.37,0.0031,57.0,36.0
2025-03-06 21:00:00,송파구,0.0188,0.0441,0.46,0.0032,56.0,37.0
2025-03-06 21:00:00,금천구,0.0384,0.026,0.57,0.0027,58.0,45.0
2025-03-06 21:00:00,서초구,0.0083,0.0526,0.36,0.0028,67.0,38.0
2025-03-06 21:00:00,강동구,0.0163,0.0526,0.64,0.0035,62.0,50.0
2025-03-06 21:00:00,강북구,0.0087,0.0602,0.41,0.0031,65.0,47.0
2025-03-06 21:00:00,노원구,0.0163,0.0467,0.48,0.0027,66.0,46.0
2025-03-06 21:00:00,영등포구,0.017,0.0507,0.44,0.0029,51.0,35.0
2025-03-06 21:00:00,은평구,0.0159,0.0401,0.68,0.0034,62.0,37.0
2025-03-06 21:00:00,중구,0.016,0.0464,0.47,0.0031,52.0,42.0
2025-03-06 21:00:00,양천구,0.0317,0.0351,0.52,0.0039,51.0,42.0
2025-03-06 20:00:00,용산구,0.0178,0.0407,0.51,0.0035,50.0,33.0
2025-03-06 20:00:00,송파구,0.022,0.0403,0.49,0.0028,50.0,36.0
2025-03-06 20:00:00,중구,0.0189,0.0438,0.48,0.003,49.0,35.0
2025-03-06 20:00:00,마포구,0.0258,0.0399,0.49,0.003,49.0,36.0
2025-03-06 20:00:00,금천구,0.0335,0.0345,0.54,0.0028,62.0,46.0
2025-03-06 20:00:00,성북구,0.0149,0.0472,0.64,0.0033,49.0,33.0
2025-03-06 20:00:00,서초구,0.0128,0.0447,0.4,0.0028,58.0,34.0
2025-03-06 20:00:00,강북구,0.0081,0.06,0.42,0.003,55.0,41.0
2025-03-06 20:00:00,은평구,0.0161,0.0401,0.72,0.0035,64.0,37.0
2025-03-06 20:00:00,관악구,0.0388,0.0282,0.61,0.0027,54.0,42.0
2025-03-06 20:00:00,서대문구,0.0166,0.0503,0.51,0.0038,54.0,33.0
2025-03-06 20:00:00,중랑구,0.0205,0.0391,0.51,0.0034,48.0,36.0
2025-03-06 20:00:00,동대문구,0.0144,0.0482,0.47,0.0027,50.0,33.0
2025-03-06 20:00:00,광진구,0.0184,0.0506,0.52,0.0034,46.0,33.0
2025-03-06 20:00:00,양천구,0.0258,0.0396,0.49,0.0028,47.0,38.0
2025-03-06 20:00:00,강서구,0.026,0.0381,0.43,0.0038,56.0,33.0
2025-03-06 20:00:00,종로구,0.0176,0.0501,0.48,0.0032,58.0,43.0
2025-03-06 20:00:00,도봉구,0.0091,0.0622,0.47,0.0042,52.0,36.0
2025-03-06 20:00:00,구로구,0.0165,0.0364,0.39,0.0028,56.0,33.0
2025-03-06 20:00:00,동작구,0.0278,0.0405,0.47,0.0025,59.0,41.0
2025-03-06 20:00:00,영등포구,0.0201,0.0438,0.46,0.0028,48.0,34.0
2025-03-06 20:00:00,노원구,0.0146,0.0469,0.47,0.0025,55.0,39.0
2025-03-06 20:00:00,성동구,0.0174,0.0456,0.45,0.0029,44.0,28.0
2025-03-06 20:00:00,강동구,0.0171,0.0501,0.64,0.0035,50.0,38.0
2025-03-06 20:00:00,강남구,0.0158,0.0442,0.46,0.0024,51.0,36.0
2025-03-06 19:00:00,구로구,0.0137,0.0412,0.39,0.0028,56.0,38.0
2025-03-06 19:00:00,동대문구,0.0126,0.0483,0.45,0.0029,48.0,33.0
2025-03-06 19:00:00,송파구,0.0178,0.0443,0.47,0.0034,49.0,31.0
2025-03-06 19:00:00,서초구,0.0106,0.0494,0.39,0.003,57.0,31.0
2025-03-06 19:00:00,강남구,0.0146,0.0451,0.47,0.0028,50.0,35.0
2025-03-06 19:00:00,은평구,0.013,0.0409,0.66,0.0036,48.0,28.0
2025-03-06 19:00:00,서대문구,0.0126,0.0525,0.46,0.0039,41.0,26.0
2025-03-06 19:00:00,마포구,0.0212,0.0451,0.46,0.0028,50.0,34.0
2025-03-06 19:00:00,중구,0.0155,0.046,0.45,0.0038,48.0,34.0
2025-03-06 19:00:00,노원구,0.0149,0.0466,0.46,0.0027,48.0,34.0
2025-03-06 19:00:00,관악구,0.0206,0.0426,0.5,0.0026,52.0,38.0
2025-03-06 19:00:00,중랑구,0.0172,0.0411,0.48,0.0036,47.0,32.0
2025-03-06 19:00:00,강북구,0.0097,0.0549,0.41,0.0032,49.0,35.0
2025-03-06 19:00:00,성동구,0.016,0.0467,0.44,0.0031,43.0,27.0
2025-03-06 19:00:00,종로구,0.0174,0.0498,0.51,0.0031,57.0,44.0
2025-03-06 19:00:00,도봉구,0.0086,0.0605,0.44,0.0041,40.0,26.0
2025-03-06 19:00:00,강서구,0.0186,0.0445,0.45,0.0028,56.0,35.0
2025-03-06 19:00:00,성북구,0.0147,0.0466,0.6,0.0035,39.0,21.0
2025-03-06 19:00:00,동작구,0.0184,0.0509,0.45,0.0028,50.0,39.0
2025-03-06 19:00:00,영등포구,0.0198,0.0476,0.47,0.0027,47.0,32.0
2025-03-06 19:00:00,광진구,0.0143,0.0547,0.49,0.0035,45.0,29.0
2025-03-06 19:00:00,양천구,0.025,0.0417,0.47,0.003,52.0,39.0
2025-03-06 19:00:00,용산구,0.0175,0.0414,0.51,0.0034,49.0,31.0
2025-03-06 19:00:00,금천구,0.0326,0.0368,0.53,0.0033,64.0,43.0
2025-03-06 19:00:00,강동구,0.0147,0.0524,0.62,0.0037,46.0,39.0
2025-03-06 18:00:00,서초구,0.0074,0.0541,0.37,0.003,48.0,28.0
2025-03-06 18:00:00,도봉구,0.0072,0.0611,0.44,0.004,34.0,24.0
2025-03-06 18:00:00,서대문구,0.0097,0.0567,0.44,0.0042,44.0,28.0
2025-03-06 18:00:00,중구,0.0104,0.0513,0.42,0.0037,38.0,29.0
2025-03-06 18:00:00,마포구,0.0135,0.0529,0.41,0.0033,47.0,33.0
2025-03-06 18:00:00,강동구,0.0103,0.0556,0.56,0.0036,44.0,28.0
2025-03-06 18:00:00,종로구,0.0126,0.0545,0.47,0.0031,46.0,34.0
2025-03-06 18:00:00,강북구,0.008,0.0572,0.41,0.0034,45.0,36.0
2025-03-06 18:00:00,은평구,0.0112,0.0429,0.66,0.0038,50.0,27.0
2025-03-06 18:00:00,동작구,0.0112,0.0571,0.4,0.003,46.0,34.0
2025-03-06 18:00:00,강서구,0.0123,0.0512,0.44,0.0029,51.0,31.0
2025-03-06 18:00:00,용산구,0.0142,0.0441,0.48,0.0034,45.0,27.0
2025-03-06 18:00:00,관악구,0.011,0.049,0.42,0.0026,39.0,32.0
2025-03-06 18:00:00,영등포구,0.0122,0.0538,0.44,0.0028,43.0,26.0
2025-03-06 18:00:00,중랑구,0.0112,0.0447,0.45,0.0033,44.0,33.0
2025-03-06 18:00:00,광진구,0.0108,0.0576,0.47,0.0034,35.0,28.0
2025-03-06 18:00:00,양천구,0.0137,0.0525,0.44,0.0032,47.0,32.0
2025-03-06 18:00:00,송파구,0.0153,0.0465,0.43,0.003,47.0,32.0
2025-03-06 18:00:00,구로구,0.0095,0.046,0.37,0.0031,57.0,33.0
2025-03-06 18:00:00,동대문구,0.0104,0.0515,0.42,0.003,46.0,29.0
2025-03-06 18:00:00,성북구,0.0105,0.0509,0.55,0.0034,38.0,25.0
2025-03-06 18:00:00,금천구,0.0191,0.0495,0.46,0.0035,49.0,33.0
2025-03-06 18:00:00,성동구,0.0134,0.0492,0.43,0.003,38.0,25.0
2025-03-06 18:00:00,강남구,0.013,0.0449,0.44,0.0027,51.0,33.0
2025-03-06 18:00:00,노원구,0.0099,0.049,0.39,0.0026,46.0,33.0
2025-03-06 17:00:00,은평구,0.0092,0.0438,0.63,0.0037,45.0,26.0
2025-03-06 17:00:00,강북구,0.007,0.0573,0.38,0.0031,43.0,34.0
2025-03-06 17:00:00,서대문구,0.0077,0.0571,0.43,0.0039,38.0,21.0
2025-03-06 17:00:00,종로구,0.0111,0.0549,0.42,0.003,44.0,34.0
2025-03-06 17:00:00,성북구,0.0119,0.0486,0.54,0.0033,40.0,22.0
2025-03-06 17:00:00,중구,0.0078,0.0523,0.38,0.0028,40.0,31.0
2025-03-06 17:00:00,동대문구,0.0082,0.0523,0.39,0.003,46.0,28.0
2025-03-06 17:00:00,관악구,0.0096,0.0488,0.4,0.0027,37.0,26.0
2025-03-06 17:00:00,강남구,0.0114,0.0444,0.41,0.0026,51.0,34.0
2025-03-06 17:00:00,구로구,0.0071,0.048,0.34,0.0031,47.0,27.0
2025-03-06 17:00:00,금천구,0.0118,0.0532,0.4,0.0033,38.0,26.0
2025-03-06 17:00:00,마포구,0.0107,0.0537,0.4,0.0028,44.0,30.0
2025-03-06 17:00:00,동작구,0.0098,0.0578,0.37,0.0027,43.0,28.0
2025-03-06 17:00:00,영등포구,0.0111,0.054,0.39,0.0026,41.0,26.0
2025-03-06 17:00:00,용산구,0.0104,0.0455,0.44,0.0035,42.0,23.0
2025-03-06 17:00:00,강서구,0.0,0.0,0.0,0.0,0.0,25.0
2025-03-06 17:00:00,양천구,0.0103,0.0542,0.4,0.0031,40.0,29.0
2025-03-06 17:00:00,서초구,0.0074,0.0525,0.36,0.003,52.0,27.0
2025-03-06 17:00:00,송파구,0.0129,0.0481,0.41,0.003,55.0,31.0
2025-03-06 17:00:00,도봉구,0.0065,0.0618,0.45,0.004,41.0,23.0
2025-03-06 17:00:00,노원구,0.0085,0.051,0.39,0.0027,43.0,32.0
2025-03-06 17:00:00,성동구,0.0126,0.0481,0.4,0.0037,39.0,27.0
2025-03-06 17:00:00,중랑구,0.0097,0.0452,0.39,0.0032,39.0,26.0
2025-03-06 17:00:00,강동구,0.0091,0.0545,0.51,0.0033,37.0,29.0
2025-03-06 17:00:00,광진구,0.0087,0.0583,0.45,0.0034,0.0,28.0
2025-03-06 16:00:00,영등포구,0.0108,0.0546,0.4,0.0029,37.0,26.0
2025-03-06 16:00:00,관악구,0.0091,0.0484,0.39,0.0026,29.0,21.0
2025-03-06 16:00:00,구로구,0.0064,0.0476,0.33,0.0031,39.0,27.0
2025-03-06 16:00:00,용산구,0.0125,0.0437,0.43,0.0037,43.0,27.0
2025-03-06 16:00:00,강서구,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 16:00:00,송파구,0.0115,0.0482,0.38,0.0029,38.0,21.0
2025-03-06 16:00:00,도봉구,0.0052,0.0601,0.42,0.004,34.0,20.0
2025-03-06 16:00:00,은평구,0.0085,0.0429,0.63,0.0037,43.0,25.0
2025-03-06 16:00:00,강북구,0.0063,0.0556,0.36,0.0029,39.0,28.0
2025-03-06 16:00:00,중랑구,0.0093,0.0442,0.34,0.0033,32.0,19.0
2025-03-06 16:00:00,강남구,0.0114,0.0415,0.4,0.0028,51.0,27.0
2025-03-06 16:00:00,금천구,0.0107,0.0518,0.33,0.0034,27.0,19.0
2025-03-06 16:00:00,서대문구,0.0072,0.0565,0.44,0.004,39.0,21.0
2025-03-06 16:00:00,동작구,0.0093,0.057,0.35,0.0029,36.0,26.0
2025-03-06 16:00:00,종로구,0.0108,0.0544,0.4,0.0033,40.0,32.0
2025-03-06 16:00:00,성북구,0.0142,0.0446,0.54,0.0035,35.0,26.0
2025-03-06 16:00:00,동대문구,0.0081,0.0513,0.39,0.003,41.0,24.0
2025-03-06 16:00:00,강동구,0.0094,0.054,0.49,0.0033,30.0,23.0
2025-03-06 16:00:00,성동구,0.0115,0.0485,0.38,0.0033,35.0,20.0
2025-03-06 16:00:00,서초구,0.0071,0.0506,0.34,0.003,45.0,23.0
2025-03-06 16:00:00,노원구,0.0064,0.0491,0.34,0.0024,33.0,22.0
2025-03-06 16:00:00,중구,0.0078,0.0514,0.39,0.0032,35.0,25.0
2025-03-06 16:00:00,광진구,0.0081,0.0585,0.4,0.0031,0.0,19.0
2025-03-06 16:00:00,양천구,0.0094,0.0542,0.39,0.0027,36.0,26.0
2025-03-06 16:00:00,마포구,0.0103,0.0535,0.41,0.003,41.0,28.0
2025-03-06 15:00:00,동작구,0.01,0.0555,0.34,0.0025,38.0,21.0
2025-03-06 15:00:00,서초구,0.0085,0.048,0.33,0.0029,50.0,23.0
2025-03-06 15:00:00,강남구,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 15:00:00,광진구,0.0096,0.0546,0.39,0.0034,40.0,25.0
2025-03-06 15:00:00,중랑구,0.0108,0.0425,0.36,0.0033,41.0,31.0
2025-03-06 15:00:00,동대문구,0.0077,0.0505,0.36,0.0028,38.0,21.0
2025-03-06 15:00:00,성동구,0.0137,0.0459,0.37,0.0032,33.0,25.0
2025-03-06 15:00:00,노원구,0.0054,0.0479,0.31,0.0022,33.0,21.0
2025-03-06 15:00:00,관악구,0.0087,0.0483,0.32,0.0028,27.0,17.0
2025-03-06 15:00:00,송파구,0.0121,0.0468,0.36,0.0032,0.0,0.0
2025-03-06 15:00:00,강서구,0.0074,0.0542,0.35,0.0029,34.0,19.0
2025-03-06 15:00:00,서대문구,0.0065,0.0555,0.42,0.0038,36.0,16.0
2025-03-06 15:00:00,중구,0.0076,0.0501,0.35,0.0031,33.0,22.0
2025-03-06 15:00:00,강북구,0.0061,0.0535,0.32,0.0033,30.0,18.0
2025-03-06 15:00:00,영등포구,0.0093,0.0533,0.36,0.0028,33.0,22.0
2025-03-06 15:00:00,종로구,0.0104,0.0534,0.36,0.0032,36.0,28.0
2025-03-06 15:00:00,구로구,0.0061,0.0468,0.3,0.003,38.0,20.0
2025-03-06 15:00:00,마포구,0.0103,0.0511,0.35,0.0028,35.0,22.0
2025-03-06 15:00:00,성북구,0.0093,0.0488,0.5,0.0033,31.0,14.0
2025-03-06 15:00:00,금천구,0.0098,0.0523,0.32,0.0032,29.0,17.0
2025-03-06 15:00:00,용산구,0.012,0.0421,0.4,0.0038,45.0,26.0
2025-03-06 15:00:00,도봉구,0.0041,0.0589,0.36,0.0037,24.0,13.0
2025-03-06 15:00:00,은평구,0.0084,0.0419,0.58,0.0034,40.0,16.0
2025-03-06 15:00:00,양천구,0.0081,0.0533,0.35,0.0028,30.0,22.0
2025-03-06 15:00:00,강동구,0.0126,0.0508,0.53,0.0036,41.0,24.0
2025-03-06 14:00:00,마포구,0.0109,0.048,0.34,0.003,41.0,24.0
2025-03-06 14:00:00,동작구,0.0118,0.0507,0.35,0.003,45.0,26.0
2025-03-06 14:00:00,강남구,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 14:00:00,중구,0.0082,0.0479,0.34,0.0031,35.0,23.0
2025-03-06 14:00:00,강동구,0.0185,0.0416,0.59,0.0041,50.0,30.0
2025-03-06 14:00:00,종로구,0.0117,0.0507,0.36,0.0033,39.0,29.0
2025-03-06 14:00:00,강북구,0.0072,0.0525,0.32,0.0031,37.0,28.0
2025-03-06 14:00:00,은평구,0.0079,0.0408,0.54,0.0033,34.0,15.0
2025-03-06 14:00:00,강서구,0.0074,0.0515,0.32,0.003,39.0,18.0
2025-03-06 14:00:00,용산구,0.014,0.0393,0.4,0.0036,48.0,24.0
2025-03-06 14:00:00,관악구,0.0114,0.044,0.37,0.003,38.0,26.0
2025-03-06 14:00:00,영등포구,0.0114,0.0493,0.36,0.0028,38.0,23.0
2025-03-06 14:00:00,광진구,0.0,0.0,0.0,0.0,51.0,26.0
2025-03-06 14:00:00,양천구,0.0089,0.0498,0.34,0.0032,38.0,22.0
2025-03-06 14:00:00,구로구,0.0067,0.0434,0.3,0.0032,41.0,22.0
2025-03-06 14:00:00,송파구,0.0149,0.0415,0.4,0.0033,53.0,25.0
2025-03-06 14:00:00,금천구,0.0101,0.0487,0.37,0.0029,41.0,30.0
2025-03-06 14:00:00,성북구,0.0111,0.0451,0.53,0.0035,36.0,19.0
2025-03-06 14:00:00,노원구,0.0068,0.0478,0.33,0.0026,36.0,27.0
2025-03-06 14:00:00,성동구,0.0155,0.0421,0.4,0.0032,0.0,26.0
2025-03-06 14:00:00,중랑구,0.016,0.0347,0.41,0.0036,46.0,31.0
2025-03-06 14:00:00,도봉구,0.0059,0.0559,0.4,0.0039,32.0,16.0
2025-03-06 14:00:00,서초구,0.0098,0.0442,0.32,0.0032,47.0,22.0
2025-03-06 14:00:00,서대문구,0.007,0.0532,0.42,0.0037,31.0,17.0
2025-03-06 14:00:00,동대문구,0.0099,0.0456,0.37,0.0029,48.0,27.0
2025-03-06 13:00:00,성동구,0.0205,0.0325,0.49,0.0035,53.0,27.0
2025-03-06 13:00:00,동작구,0.0161,0.0424,0.39,0.0035,54.0,30.0
2025-03-06 13:00:00,중랑구,0.0191,0.0314,0.49,0.0039,47.0,32.0
2025-03-06 13:00:00,동대문구,0.0213,0.0319,0.52,0.0035,58.0,33.0
2025-03-06 13:00:00,마포구,0.0163,0.0418,0.42,0.0029,50.0,29.0
2025-03-06 13:00:00,노원구,0.0084,0.043,0.35,0.0028,38.0,27.0
2025-03-06 13:00:00,성북구,0.018,0.0354,0.62,0.004,43.0,26.0
2025-03-06 13:00:00,금천구,0.0165,0.0392,0.4,0.0037,60.0,40.0
2025-03-06 13:00:00,송파구,0.0225,0.0307,0.51,0.0035,55.0,24.0
2025-03-06 13:00:00,구로구,0.0109,0.0357,0.36,0.0037,52.0,30.0
2025-03-06 13:00:00,양천구,0.0153,0.0422,0.42,0.0037,53.0,31.0
2025-03-06 13:00:00,광진구,0.0,0.0,0.0,0.0,46.0,23.0
2025-03-06 13:00:00,영등포구,0.0144,0.0426,0.39,0.0034,44.0,27.0
2025-03-06 13:00:00,관악구,0.0165,0.0369,0.44,0.0034,47.0,27.0
2025-03-06 13:00:00,서대문구,0.0082,0.0487,0.46,0.0044,38.0,22.0
2025-03-06 13:00:00,용산구,0.0171,0.0337,0.44,0.004,55.0,28.0
2025-03-06 13:00:00,강서구,0.0122,0.0453,0.4,0.003,53.0,28.0
2025-03-06 13:00:00,은평구,0.0087,0.0385,0.57,0.0037,36.0,15.0
2025-03-06 13:00:00,강북구,0.0095,0.0457,0.35,0.0033,34.0,23.0
2025-03-06 13:00:00,종로구,0.0149,0.043,0.42,0.0039,55.0,38.0
2025-03-06 13:00:00,강동구,0.0199,0.0369,0.65,0.0043,49.0,30.0
2025-03-06 13:00:00,중구,0.0093,0.0433,0.36,0.0037,45.0,29.0
2025-03-06 13:00:00,강남구,0.0191,0.033,0.46,0.0034,51.0,27.0
2025-03-06 13:00:00,서초구,0.0108,0.0384,0.36,0.0035,54.0,25.0
2025-03-06 13:00:00,도봉구,0.0077,0.0493,0.42,0.0044,32.0,17.0
2025-03-06 12:00:00,마포구,0.018,0.0359,0.44,0.0032,64.0,33.0
2025-03-06 12:00:00,강남구,0.0256,0.0266,0.54,0.0032,51.0,28.0
2025-03-06 12:00:00,강동구,0.024,0.0292,0.69,0.0043,54.0,31.0
2025-03-06 12:00:00,강북구,0.0124,0.0408,0.37,0.0035,41.0,27.0
2025-03-06 12:00:00,강서구,0.0198,0.0347,0.47,0.0034,53.0,25.0
2025-03-06 12:00:00,관악구,0.0213,0.0301,0.48,0.0036,48.0,30.0
2025-03-06 12:00:00,광진구,0.0173,0.0401,0.58,0.0048,46.0,23.0
2025-03-06 12:00:00,구로구,0.0114,0.0322,0.38,0.0038,60.0,38.0
2025-03-06 12:00:00,금천구,0.0207,0.033,0.48,0.0031,61.0,42.0
2025-03-06 12:00:00,노원구,0.01,0.0392,0.36,0.0032,42.0,29.0
2025-03-06 12:00:00,도봉구,0.0083,0.0475,0.42,0.0046,29.0,13.0
2025-03-06 12:00:00,동대문구,0.0221,0.0299,0.57,0.0037,56.0,26.0
2025-03-06 12:00:00,동작구,0.0212,0.0342,0.47,0.0033,58.0,35.0
2025-03-06 12:00:00,서대문구,0.0127,0.0382,0.55,0.0047,51.0,25.0
2025-03-06 12:00:00,서초구,0.0184,0.0263,0.47,0.0034,60.0,32.0
2025-03-06 12:00:00,성동구,0.0313,0.0214,0.61,0.0036,55.0,29.0
2025-03-06 12:00:00,성북구,0.0172,0.0332,0.67,0.0042,45.0,27.0
2025-03-06 12:00:00,송파구,0.0252,0.0279,0.55,0.0038,52.0,25.0
2025-03-06 12:00:00,양천구,0.0184,0.0355,0.46,0.0035,48.0,32.0
2025-03-06 12:00:00,영등포구,0.0167,0.0369,0.43,0.0032,49.0,32.0
2025-03-06 12:00:00,용산구,0.0282,0.0223,0.58,0.004,57.0,34.0
2025-03-06 12:00:00,은평구,0.0122,0.0315,0.64,0.0039,49.0,22.0
2025-03-06 12:00:00,종로구,0.0318,0.0271,0.65,0.0038,59.0,39.0
2025-03-06 12:00:00,중구,0.0222,0.028,0.5,0.004,44.0,34.0
